audio_path,audio_name,is_forgered_index,is_forgered_category,forgery_type_index,forgery_type_category
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2302_3.WAV,SI2302_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2302_4.WAV,SI2302_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2302_5.WAV,SI2302_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2303_0.WAV,SI2303_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2303_1.WAV,SI2303_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2303_2.WAV,SI2303_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2303_3.WAV,SI2303_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2303_4.WAV,SI2303_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2303_5.WAV,SI2303_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2304_0.WAV,SI2304_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2304_1.WAV,SI2304_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2304_2.WAV,SI2304_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2304_3.WAV,SI2304_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2304_4.WAV,SI2304_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2304_5.WAV,SI2304_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2306_0.WAV,SI2306_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2306_1.WAV,SI2306_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2306_2.WAV,SI2306_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2306_3.WAV,SI2306_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2306_4.WAV,SI2306_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2306_5.WAV,SI2306_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2307_0.WAV,SI2307_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2307_1.WAV,SI2307_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2307_2.WAV,SI2307_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2307_3.WAV,SI2307_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2307_4.WAV,SI2307_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2307_5.WAV,SI2307_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2308_0.WAV,SI2308_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2308_1.WAV,SI2308_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2308_2.WAV,SI2308_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2308_3.WAV,SI2308_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2308_4.WAV,SI2308_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2308_5.WAV,SI2308_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2309_0.WAV,SI2309_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2309_1.WAV,SI2309_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2309_2.WAV,SI2309_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2309_3.WAV,SI2309_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2309_4.WAV,SI2309_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2309_5.WAV,SI2309_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2311_0.WAV,SI2311_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2311_1.WAV,SI2311_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2311_2.WAV,SI2311_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2311_3.WAV,SI2311_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2311_4.WAV,SI2311_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2311_5.WAV,SI2311_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2312_0.WAV,SI2312_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2312_1.WAV,SI2312_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2312_2.WAV,SI2312_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2312_3.WAV,SI2312_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2312_4.WAV,SI2312_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2312_5.WAV,SI2312_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2313_0.WAV,SI2313_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2313_1.WAV,SI2313_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2313_2.WAV,SI2313_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2313_3.WAV,SI2313_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2313_4.WAV,SI2313_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2313_5.WAV,SI2313_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2315_0.WAV,SI2315_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2315_1.WAV,SI2315_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2315_2.WAV,SI2315_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2315_3.WAV,SI2315_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2315_4.WAV,SI2315_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2315_5.WAV,SI2315_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2316_0.WAV,SI2316_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2316_1.WAV,SI2316_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2316_2.WAV,SI2316_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2316_3.WAV,SI2316_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2316_4.WAV,SI2316_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2316_5.WAV,SI2316_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2317_0.WAV,SI2317_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2317_1.WAV,SI2317_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2317_2.WAV,SI2317_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2317_3.WAV,SI2317_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2317_4.WAV,SI2317_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2317_5.WAV,SI2317_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2318_0.WAV,SI2318_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2318_1.WAV,SI2318_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2318_2.WAV,SI2318_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2318_3.WAV,SI2318_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2318_4.WAV,SI2318_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2318_5.WAV,SI2318_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2319_0.WAV,SI2319_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2319_1.WAV,SI2319_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2319_2.WAV,SI2319_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2319_3.WAV,SI2319_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2319_4.WAV,SI2319_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2319_5.WAV,SI2319_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2320_0.WAV,SI2320_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2320_1.WAV,SI2320_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2320_2.WAV,SI2320_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2320_3.WAV,SI2320_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2320_4.WAV,SI2320_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2320_5.WAV,SI2320_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2323_0.WAV,SI2323_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2323_1.WAV,SI2323_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2323_2.WAV,SI2323_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2323_3.WAV,SI2323_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2323_4.WAV,SI2323_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2323_5.WAV,SI2323_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2324_0.WAV,SI2324_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2324_1.WAV,SI2324_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2324_2.WAV,SI2324_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2324_3.WAV,SI2324_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2324_4.WAV,SI2324_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2324_5.WAV,SI2324_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2325_0.WAV,SI2325_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2325_1.WAV,SI2325_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2325_2.WAV,SI2325_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2325_3.WAV,SI2325_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2325_4.WAV,SI2325_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2325_5.WAV,SI2325_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2326_0.WAV,SI2326_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2326_1.WAV,SI2326_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2326_2.WAV,SI2326_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2326_3.WAV,SI2326_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2326_4.WAV,SI2326_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2326_5.WAV,SI2326_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2328_0.WAV,SI2328_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2328_1.WAV,SI2328_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2328_2.WAV,SI2328_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2328_3.WAV,SI2328_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2328_4.WAV,SI2328_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2328_5.WAV,SI2328_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2329_0.WAV,SI2329_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2329_1.WAV,SI2329_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2329_2.WAV,SI2329_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2329_3.WAV,SI2329_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2329_4.WAV,SI2329_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2329_5.WAV,SI2329_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2330_0.WAV,SI2330_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2330_1.WAV,SI2330_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2330_2.WAV,SI2330_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2330_3.WAV,SI2330_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2330_4.WAV,SI2330_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2330_5.WAV,SI2330_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2331_0.WAV,SI2331_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2331_1.WAV,SI2331_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2331_2.WAV,SI2331_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2331_3.WAV,SI2331_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2331_4.WAV,SI2331_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2331_5.WAV,SI2331_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2332_0.WAV,SI2332_0,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2332_1.WAV,SI2332_1,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2332_2.WAV,SI2332_2,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2332_3.WAV,SI2332_3,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2332_4.WAV,SI2332_4,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2332_5.WAV,SI2332_5,1,Forgered_Audio,1,Copy_Move_Audio
C:/Users/rayma/Documents/Proyectos VSCode/Proyectos Python/DatasetConcatenation/CopyMoveDataset\SI2333_0.WAV,SI2333_0,1,Forgered_Audio,1,Copy_Move_Audio
